date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:43:15	2957/2957	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/starter-template/	F:/My%20Website/Bootstrap/getbootstrap.com/examples/starter-template/index.html	(from http://getbootstrap.com/getting-started/)
15:43:15	22571/22571	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/screenshots/starter-template.jpg	F:/My%20Website/Bootstrap/getbootstrap.com/examples/screenshots/starter-template.jpg	(from http://getbootstrap.com/getting-started/)
15:43:17	26243/26243	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/theme/	F:/My%20Website/Bootstrap/getbootstrap.com/examples/theme/index.html	(from http://getbootstrap.com/getting-started/)
15:43:18	6489/6489	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/grid/	F:/My%20Website/Bootstrap/getbootstrap.com/examples/grid/index.html	(from http://getbootstrap.com/getting-started/)
15:43:19	4830/4830	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/jumbotron/	F:/My%20Website/Bootstrap/getbootstrap.com/examples/jumbotron/index.html	(from http://getbootstrap.com/getting-started/)
15:43:26	85405/85405	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/screenshots/theme.jpg	F:/My%20Website/Bootstrap/getbootstrap.com/examples/screenshots/theme.jpg	(from http://getbootstrap.com/getting-started/)
15:43:28	3302/3302	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/jumbotron-narrow/	F:/My%20Website/Bootstrap/getbootstrap.com/examples/jumbotron-narrow/index.html	(from http://getbootstrap.com/getting-started/)
15:43:29	68573/68573	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/screenshots/jumbotron-narrow.jpg	F:/My%20Website/Bootstrap/getbootstrap.com/examples/screenshots/jumbotron-narrow.jpg	(from http://getbootstrap.com/getting-started/)
15:43:30	99951/99951	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/screenshots/grid.jpg	F:/My%20Website/Bootstrap/getbootstrap.com/examples/screenshots/grid.jpg	(from http://getbootstrap.com/getting-started/)
15:43:32	4301/4301	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/navbar/	F:/My%20Website/Bootstrap/getbootstrap.com/examples/navbar/index.html	(from http://getbootstrap.com/getting-started/)
15:43:33	101076/101076	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/screenshots/jumbotron.jpg	F:/My%20Website/Bootstrap/getbootstrap.com/examples/screenshots/jumbotron.jpg	(from http://getbootstrap.com/getting-started/)
15:43:33	4316/4316	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/navbar-static-top/	F:/My%20Website/Bootstrap/getbootstrap.com/examples/navbar-static-top/index.html	(from http://getbootstrap.com/getting-started/)
15:43:33	40956/40956	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/screenshots/navbar.jpg	F:/My%20Website/Bootstrap/getbootstrap.com/examples/screenshots/navbar.jpg	(from http://getbootstrap.com/getting-started/)
15:43:34	4312/4312	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/navbar-fixed-top/	F:/My%20Website/Bootstrap/getbootstrap.com/examples/navbar-fixed-top/index.html	(from http://getbootstrap.com/getting-started/)
15:43:35	2997/2997	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/cover/	F:/My%20Website/Bootstrap/getbootstrap.com/examples/cover/index.html	(from http://getbootstrap.com/getting-started/)
15:43:35	39654/39654	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/screenshots/navbar-static.jpg	F:/My%20Website/Bootstrap/getbootstrap.com/examples/screenshots/navbar-static.jpg	(from http://getbootstrap.com/getting-started/)
15:43:36	11221/11221	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/carousel/	F:/My%20Website/Bootstrap/getbootstrap.com/examples/carousel/index.html	(from http://getbootstrap.com/getting-started/)
15:43:38	37932/37932	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/screenshots/navbar-fixed.jpg	F:/My%20Website/Bootstrap/getbootstrap.com/examples/screenshots/navbar-fixed.jpg	(from http://getbootstrap.com/getting-started/)
15:43:39	36580/36580	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/screenshots/cover.jpg	F:/My%20Website/Bootstrap/getbootstrap.com/examples/screenshots/cover.jpg	(from http://getbootstrap.com/getting-started/)
15:43:41	9559/9559	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/blog/	F:/My%20Website/Bootstrap/getbootstrap.com/examples/blog/index.html	(from http://getbootstrap.com/getting-started/)
15:43:42	9080/9080	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/dashboard/	F:/My%20Website/Bootstrap/getbootstrap.com/examples/dashboard/index.html	(from http://getbootstrap.com/getting-started/)
15:43:44	13596/13596	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/screenshots/sign-in.jpg	F:/My%20Website/Bootstrap/getbootstrap.com/examples/screenshots/sign-in.jpg	(from http://getbootstrap.com/getting-started/)
15:43:45	2185/2185	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/signin/	F:/My%20Website/Bootstrap/getbootstrap.com/examples/signin/index.html	(from http://getbootstrap.com/getting-started/)
15:43:47	82270/82270	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/screenshots/carousel.jpg	F:/My%20Website/Bootstrap/getbootstrap.com/examples/screenshots/carousel.jpg	(from http://getbootstrap.com/getting-started/)
15:43:48	4141/4141	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/justified-nav/	F:/My%20Website/Bootstrap/getbootstrap.com/examples/justified-nav/index.html	(from http://getbootstrap.com/getting-started/)
15:43:53	25002/25002	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/screenshots/sticky-footer.jpg	F:/My%20Website/Bootstrap/getbootstrap.com/examples/screenshots/sticky-footer.jpg	(from http://getbootstrap.com/getting-started/)
15:43:53	1981/1981	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/sticky-footer/	F:/My%20Website/Bootstrap/getbootstrap.com/examples/sticky-footer/index.html	(from http://getbootstrap.com/getting-started/)
15:43:54	122280/122280	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/screenshots/blog.jpg	F:/My%20Website/Bootstrap/getbootstrap.com/examples/screenshots/blog.jpg	(from http://getbootstrap.com/getting-started/)
15:43:55	105325/105325	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/screenshots/dashboard.jpg	F:/My%20Website/Bootstrap/getbootstrap.com/examples/screenshots/dashboard.jpg	(from http://getbootstrap.com/getting-started/)
15:43:57	79037/79037	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/screenshots/justified-nav.jpg	F:/My%20Website/Bootstrap/getbootstrap.com/examples/screenshots/justified-nav.jpg	(from http://getbootstrap.com/getting-started/)
15:43:57	4032/4032	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/sticky-footer-navbar/	F:/My%20Website/Bootstrap/getbootstrap.com/examples/sticky-footer-navbar/index.html	(from http://getbootstrap.com/getting-started/)
15:43:58	39249/39249	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/screenshots/sticky-footer-navbar.jpg	F:/My%20Website/Bootstrap/getbootstrap.com/examples/screenshots/sticky-footer-navbar.jpg	(from http://getbootstrap.com/getting-started/)
15:43:59	5585/5585	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/non-responsive/	F:/My%20Website/Bootstrap/getbootstrap.com/examples/non-responsive/index.html	(from http://getbootstrap.com/getting-started/)
15:44:00	7065/7065	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/offcanvas/	F:/My%20Website/Bootstrap/getbootstrap.com/examples/offcanvas/index.html	(from http://getbootstrap.com/getting-started/)
15:44:00	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2031%20Oct%202015%2010:12:22%20GMT	http://getbootstrap.com/migration	F:/My%20Website/Bootstrap/getbootstrap.com/migration	(from http://getbootstrap.com/getting-started/)
15:44:02	21957/21957	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/browser-bugs/	F:/My%20Website/Bootstrap/getbootstrap.com/browser-bugs/index.html	(from http://getbootstrap.com/getting-started/)
15:44:02	61060/61060	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/screenshots/non-responsive.jpg	F:/My%20Website/Bootstrap/getbootstrap.com/examples/screenshots/non-responsive.jpg	(from http://getbootstrap.com/getting-started/)
15:44:02	25510/25510	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/migration/	F:/My%20Website/Bootstrap/getbootstrap.com/migration/index.html	(from http://getbootstrap.com/getting-started/)
15:44:05	112527/112527	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Oct%202015%2020:07:49%20GMT	http://getbootstrap.com/examples/screenshots/offcanvas.jpg	F:/My%20Website/Bootstrap/getbootstrap.com/examples/screenshots/offcanvas.jpg	(from http://getbootstrap.com/getting-started/)
